10	0.000057
10	0.000026
10	0.000023
10	0.000022
10	0.000022
10	0.000021
10	0.000022
10	0.000022
10	0.000022
10	0.000021
100	0.000037
100	0.000014
100	0.000013
100	0.000013
100	0.000012
100	0.000012
100	0.000012
100	0.000012
100	0.000013
100	0.000012
1000	0.000035
1000	0.000014
1000	0.000011
1000	0.000012
1000	0.000011
1000	0.000011
1000	0.000011
1000	0.000011
1000	0.000011
1000	0.000011
10000	0.000035
10000	0.000013
10000	0.000012
10000	0.000012
10000	0.000011
10000	0.000012
10000	0.000012
10000	0.000011
10000	0.000012
10000	0.000011
100000	0.000040
100000	0.000016
100000	0.000014
100000	0.000014
100000	0.000014
100000	0.000014
100000	0.000014
100000	0.000014
100000	0.000014
100000	0.000014
1000000	0.000193
1000000	0.000054
1000000	0.000052
1000000	0.000051
1000000	0.000052
1000000	0.000051
1000000	0.000052
1000000	0.000051
1000000	0.000051
1000000	0.000052
10000000	0.000687
10000000	0.000408
10000000	0.000405
10000000	0.000406
10000000	0.000405
10000000	0.000405
10000000	0.000405
10000000	0.000405
10000000	0.000405
10000000	0.000405
